step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.730340003967285,2.3646579058951236,0.0001,,
2,stage1,1,9.691659927368164,2.346931643872949,0.00010080160320641282,,
3,stage1,1,9.610909461975098,2.2259051571964066,0.00010160320641282566,,
4,stage1,1,9.523506164550781,2.1721272191820824,0.00010240480961923848,,
5,stage1,1,9.460794448852539,2.1260860706066227,0.00010320641282565131,,
6,stage1,1,9.39742374420166,2.027036098700121,0.00010400801603206413,,
7,stage1,1,9.318507194519043,1.9731431393936691,0.00010480961923847696,,
8,stage1,1,9.256640434265137,1.874614713355216,0.00010561122244488978,,
9,stage1,1,9.221512794494629,1.9134575282174657,0.00010641282565130261,,
10,stage1,1,9.14860725402832,1.7829572842006054,0.00010721442885771543,,
11,stage1,1,9.108261108398438,1.7372758771831556,0.00010801603206412827,,
12,stage1,1,9.051401138305664,1.7028474380462215,0.00010881763527054109,,
13,stage1,1,8.996302604675293,1.7015483874061075,0.00010961923847695392,,
14,stage1,1,8.952117919921875,1.6878194143711194,0.00011042084168336674,,
15,stage1,1,8.911518096923828,1.6851923909689028,0.00011122244488977957,,
16,stage1,1,8.869399070739746,1.7126054081445816,0.00011202404809619239,,
17,stage2,1,8.9017972946167,1.6402800410645058,0.00011282565130260521,,
18,stage2,1,8.851402282714844,1.6593601476380249,0.00011362725450901804,,
19,stage2,1,8.810249328613281,1.6529491693984097,0.00011442885771543088,,
20,stage2,1,8.74203872680664,1.4857106819139472,0.0001152304609218437,,
21,stage2,1,8.68694019317627,1.4763951474463692,0.00011603206412825651,,
22,stage2,1,8.64539623260498,1.4605157966820557,0.00011683366733466935,,
23,stage2,1,8.582472801208496,1.4686353077664427,0.00011763527054108217,,
24,stage2,1,8.561164855957031,1.447310948896481,0.000118436873747495,,
25,stage2,1,8.514961242675781,1.4690903755241793,0.00011923847695390782,,
26,stage2,1,8.485281944274902,1.4520482842433173,0.00012004008016032065,,
27,stage2,1,8.458735466003418,1.7641483350199758,0.00012084168336673347,,
28,stage2,1,8.429659843444824,1.7762662314257718,0.00012164328657314629,,
29,stage2,1,8.396794319152832,1.7253829757048331,0.00012244488977955912,,
30,stage2,1,8.370720863342285,1.7015213638303588,0.00012324649298597196,,
31,stage2,1,8.325953483581543,1.8288281511617106,0.00012404809619238476,,
32,stage2,1,8.299540519714355,1.4602482924905862,0.0001248496993987976,,
33,stage2,1,8.533527374267578,1.45831888232957,0.00012565130260521043,,
34,stage2,1,8.28523063659668,1.32852897758691,0.00012645290581162326,,
35,stage2,1,8.23338508605957,1.3272718204413017,0.00012725450901803607,,
36,stage2,1,8.194284439086914,1.3363974683731517,0.0001280561122244489,,
37,stage2,1,9.05530071258545,6.016290968825631,0.00012885771543086173,,
38,stage2,1,8.121450424194336,1.2779155944024077,0.00012965931863727457,,
39,stage2,1,8.081928253173828,1.5285128308320077,0.00013046092184368737,,
40,stage2,1,8.051027297973633,1.5140421324587867,0.0001312625250501002,,
41,stage2,1,8.027177810668945,1.4812930211754556,0.00013206412825651304,,
42,stage2,1,7.995561599731445,1.499203033887786,0.00013286573146292584,,
43,stage2,1,7.956888675689697,1.5445680256164374,0.00013366733466933868,,
44,stage2,1,7.969396114349365,1.8802175420448466,0.0001344689378757515,,
45,stage2,1,7.939874172210693,2.0530621512597493,0.00013527054108216434,,
46,stage2,1,7.9153571128845215,1.9980302379155,0.00013607214428857717,,
47,stage2,1,7.90106725692749,1.761624459837876,0.00013687374749498998,,
48,stage2,1,7.883694171905518,1.6984598356264424,0.0001376753507014028,,
49,stage2,1,7.839853763580322,1.417848302606832,0.00013847695390781565,,
50,stage2,1,7.8382697105407715,1.2804527617681583,0.00013927855711422845,,
51,stage2,1,7.833416938781738,1.2442502501305812,0.00014008016032064128,,
52,stage2,1,7.941092491149902,6.108977223115056,0.00014088176352705412,,
53,stage2,1,7.822037220001221,3.4781386493534505,0.00014168336673346692,,
54,stage2,1,7.794685363769531,1.8974312120712025,0.00014248496993987976,,
55,stage2,1,8.261954307556152,3.071765319003969,0.0001432865731462926,,
56,stage2,1,8.322443962097168,1.6425345375303173,0.00014408817635270542,,
57,stage2,1,7.992044448852539,1.152985080826129,0.00014488977955911825,,
58,stage2,1,7.897012233734131,1.0023011025432185,0.00014569138276553106,,
59,stage2,1,7.835277080535889,1.8135009026501652,0.0001464929859719439,,
60,stage2,1,7.703215599060059,0.8951378449536864,0.00014729458917835673,,
61,stage2,1,7.693957805633545,0.8173029744842516,0.00014809619238476953,,
62,stage2,1,7.683454990386963,0.7727680007897164,0.00014889779559118237,,
63,stage2,1,7.6561126708984375,0.794040961452963,0.0001496993987975952,,
64,stage2,1,7.6760358810424805,0.7248565859465298,0.000150501002004008,,
65,stage3,1,7.675875663757324,0.8107735854228385,0.00015130260521042084,,
66,stage3,1,7.668646335601807,0.790518003523701,0.00015210420841683367,,
67,stage3,1,7.646308898925781,0.9500682695842201,0.0001529058116232465,,
