step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.736886978149414,2.523419089490596,0.0001,,
2,stage1,1,9.657066345214844,2.498445883044687,0.00010080160320641282,,
3,stage1,1,9.585204124450684,2.371898967878717,0.00010160320641282566,,
4,stage1,1,9.46093463897705,2.2797894161885877,0.00010240480961923848,,
5,stage1,1,9.392867088317871,2.1437988446447243,0.00010320641282565131,,
6,stage1,1,9.320554733276367,2.0138473073685232,0.00010400801603206413,,
7,stage1,1,9.252052307128906,1.9150695484060347,0.00010480961923847696,,
8,stage1,1,9.189387321472168,1.8408751578439506,0.00010561122244488978,,
9,stage1,1,9.130790710449219,1.7701873374055455,0.00010641282565130261,,
10,stage1,1,9.080045700073242,1.7070187324855381,0.00010721442885771543,,
11,stage1,1,9.027085304260254,1.6629561744549908,0.00010801603206412827,,
12,stage1,1,8.977561950683594,1.6344141286748122,0.00010881763527054109,,
13,stage1,1,8.938018798828125,1.6064792116342088,0.00010961923847695392,,
14,stage1,1,8.896941184997559,1.58236424012421,0.00011042084168336674,,
15,stage1,1,8.857694625854492,1.5711045652153093,0.00011122244488977957,,
16,stage1,1,8.821991920471191,1.5442429573687906,0.00011202404809619239,,
17,stage1,1,8.777414321899414,1.539804617682028,0.00011282565130260521,,
18,stage1,1,8.728500366210938,1.5499222254746723,0.00011362725450901804,,
19,stage1,1,8.691113471984863,1.5374062383876292,0.00011442885771543088,,
20,stage1,1,8.650165557861328,1.5321978359758421,0.0001152304609218437,,
21,stage1,1,8.61998176574707,1.5197183819030937,0.00011603206412825651,,
22,stage1,1,8.593070983886719,1.4920723848575308,0.00011683366733466935,,
23,stage1,1,8.551533699035645,1.4942511518387993,0.00011763527054108217,,
24,stage1,1,8.514986991882324,1.4835176055787986,0.000118436873747495,,
25,stage1,1,8.474257469177246,1.4829042870319555,0.00011923847695390782,,
26,stage1,1,8.444087028503418,1.4539665824919046,0.00012004008016032065,,
27,stage1,1,8.411328315734863,1.4418880180114981,0.00012084168336673347,,
28,stage1,1,8.373927116394043,1.4547591748716575,0.00012164328657314629,,
29,stage1,1,8.338578224182129,1.424680325785998,0.00012244488977955912,,
30,stage1,1,8.312143325805664,1.4044872562880764,0.00012324649298597196,,
31,stage1,1,8.259982109069824,1.4113157375023602,0.00012404809619238476,,
32,stage1,1,8.221614837646484,1.4136608836451399,0.0001248496993987976,,
33,stage1,1,8.205669403076172,1.379075148101295,0.00012565130260521043,,
34,stage1,1,8.163222312927246,1.3877436134334045,0.00012645290581162326,,
35,stage1,1,8.13376235961914,1.353974186001341,0.00012725450901803607,,
36,stage2,1,8.105344772338867,1.3392227541876849,0.0001280561122244489,,
37,stage2,1,8.079273223876953,1.315069983214814,0.00012885771543086173,,
38,stage2,1,8.060242652893066,1.2869154032492218,0.00012965931863727457,,
39,stage2,1,8.014354705810547,1.283131669499276,0.00013046092184368737,,
40,stage2,1,7.987546443939209,1.270138121809899,0.0001312625250501002,,
41,stage2,1,7.975395202636719,1.2281770552056877,0.00013206412825651304,,
42,stage2,1,7.938910961151123,1.2260048657302862,0.00013286573146292584,,
