step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.729215621948242,2.387657723504781,0.0001,,
2,stage1,1,9.69587230682373,2.3463582323676997,0.00010080160320641282,,
3,stage1,1,9.616948127746582,2.19728291909132,0.00010160320641282566,,
4,stage1,1,9.535533905029297,2.155742604565948,0.00010240480961923848,,
5,stage1,1,9.463373184204102,2.0941678053225976,0.00010320641282565131,,
6,stage1,1,9.380884170532227,2.0485655467376955,0.00010400801603206413,,
7,stage1,1,9.31973648071289,1.9716470508131025,0.00010480961923847696,,
8,stage1,1,9.249751091003418,1.8653079161287134,0.00010561122244488978,,
9,stage1,1,9.208806991577148,1.8677307501512976,0.00010641282565130261,,
10,stage1,1,9.154812812805176,1.7492912867606656,0.00010721442885771543,,
11,stage1,1,9.10236930847168,1.6752193364167847,0.00010801603206412827,,
12,stage1,1,9.049505233764648,1.629957771776423,0.00010881763527054109,,
13,stage1,1,9.004066467285156,1.5874695688203262,0.00010961923847695392,,
14,stage1,1,8.949861526489258,1.5607808996945416,0.00011042084168336674,,
15,stage1,1,8.930840492248535,1.5154474469290666,0.00011122244488977957,,
16,stage1,1,8.890847206115723,1.5115334240828138,0.00011202404809619239,,
17,stage1,1,8.866612434387207,1.4851810437928847,0.00011282565130260521,,
18,stage1,1,8.829070091247559,1.494271666672939,0.00011362725450901804,,
19,stage1,1,8.77481746673584,1.5402455649424296,0.00011442885771543088,,
20,stage1,1,8.743476867675781,1.5072711581293115,0.0001152304609218437,,
21,stage1,1,8.69184398651123,1.5324668638218604,0.00011603206412825651,,
22,stage1,1,8.664222717285156,1.526619649213144,0.00011683366733466935,,
23,stage1,1,8.606974601745605,1.4690160484528991,0.00011763527054108217,,
24,stage1,1,8.583218574523926,1.4516911565463455,0.000118436873747495,,
25,stage1,1,8.545576095581055,1.5778700281607199,0.00011923847695390782,,
26,stage1,1,8.580334663391113,6.422758357266337,0.00012004008016032065,,
27,stage1,1,8.482073783874512,1.9565986873247974,0.00012084168336673347,,
28,stage1,1,8.445862770080566,1.8807869384241909,0.00012164328657314629,,
29,stage1,1,8.406915664672852,1.843222185843824,0.00012244488977955912,,
30,stage1,1,8.371293067932129,1.802944964981318,0.00012324649298597196,,
31,stage1,1,8.337605476379395,1.766969249930293,0.00012404809619238476,,
32,stage1,1,8.303319931030273,1.7893806694036622,0.0001248496993987976,,
33,stage1,1,8.280731201171875,1.8963268787318055,0.00012565130260521043,,
34,stage1,1,8.267378807067871,2.0760152331112347,0.00012645290581162326,,
35,stage1,1,8.238389015197754,2.199558348536633,0.00012725450901803607,,
36,stage1,1,8.205366134643555,2.1724907599364265,0.0001280561122244489,,
37,stage1,1,8.193060874938965,2.054628037361019,0.00012885771543086173,,
38,stage1,1,8.133374214172363,1.8917433972166144,0.00012965931863727457,,
39,stage1,1,8.128904342651367,1.7379986435882593,0.00013046092184368737,,
40,stage1,1,8.092680931091309,1.62167904065053,0.0001312625250501002,,
41,stage1,1,8.068655967712402,1.6873546706529088,0.00013206412825651304,,
42,stage1,1,8.054173469543457,1.6339088529061314,0.00013286573146292584,,
43,stage1,1,8.012253761291504,1.5802169551430092,0.00013366733466933868,,
44,stage1,1,7.9922308921813965,1.5080805919619862,0.0001344689378757515,,
45,stage1,1,7.9484944343566895,1.4568013654313663,0.00013527054108216434,,
46,stage1,1,7.950901031494141,2.1234451186136756,0.00013607214428857717,,
47,stage1,1,7.9593305587768555,3.2673328121124667,0.00013687374749498998,,
48,stage1,1,7.931339263916016,2.954984816526332,0.0001376753507014028,,
49,stage1,1,7.890064239501953,2.7355973108686555,0.00013847695390781565,,
50,stage1,1,7.892783164978027,2.292244469936701,0.00013927855711422845,,
51,stage1,1,7.865320682525635,1.78758864890547,0.00014008016032064128,,
52,stage1,1,7.837338447570801,1.388592554630146,0.00014088176352705412,,
53,stage1,1,7.8063201904296875,1.196610227747567,0.00014168336673346692,,
54,stage1,1,7.798351287841797,1.2591662655513145,0.00014248496993987976,,
55,stage1,1,7.786994457244873,1.159183665272373,0.0001432865731462926,,
56,stage1,1,7.8259172439575195,1.2308501064315742,0.00014408817635270542,,
57,stage1,1,7.7339887619018555,1.2696349354697858,0.00014488977955911825,,
58,stage1,1,7.737662315368652,1.3205223171801335,0.00014569138276553106,,
59,stage1,1,7.753765106201172,1.3543993563812926,0.0001464929859719439,,
60,stage1,1,7.707669734954834,1.136724359943366,0.00014729458917835673,,
61,stage2,1,7.682156562805176,1.1908256711302194,0.00014809619238476953,,
62,stage2,1,7.679346561431885,1.0583411534788443,0.00014889779559118237,,
63,stage2,1,7.665660381317139,0.9928448244032448,0.0001496993987975952,,
64,stage2,1,7.685895919799805,0.8828387375878386,0.000150501002004008,,
65,stage2,1,7.699994087219238,1.2244578923757603,0.00015130260521042084,,
66,stage2,1,7.638821601867676,0.6993073811007638,0.00015210420841683367,,
67,stage2,1,7.620428562164307,0.6643934496446859,0.0001529058116232465,,
68,stage2,1,7.6818952560424805,1.2780170660317312,0.00015370741482965934,,
69,stage2,1,7.612855911254883,1.0363600812742828,0.00015450901803607214,,
70,stage2,1,7.607691764831543,1.074565717305718,0.00015531062124248497,,
71,stage2,1,7.588774681091309,0.8735480889496094,0.0001561122244488978,,
72,stage2,1,7.586672782897949,0.8190087936184363,0.00015691382765531064,,
73,stage2,1,7.56485652923584,0.644633124349867,0.00015771543086172347,,
74,stage2,1,7.5437798500061035,0.4813443987651103,0.00015851703406813628,,
75,stage2,1,7.537759304046631,0.3841261081021678,0.0001593186372745491,,
76,stage2,1,7.563615798950195,0.3231493402306876,0.00016012024048096194,,
77,stage2,1,7.519197463989258,0.3948680082930954,0.00016092184368737475,,
78,stage2,1,7.502053737640381,0.3913132496371587,0.00016172344689378758,,
79,stage2,1,7.531383514404297,0.4855388771504244,0.00016252505010020042,,
80,stage2,1,7.534163951873779,0.45787539502080454,0.00016332665330661322,,
81,stage2,1,7.535667896270752,0.45295863897821725,0.00016412825651302606,,
82,stage2,1,7.532597064971924,0.4316335500810778,0.0001649298597194389,,
83,stage2,1,7.531222820281982,0.43465458711957156,0.0001657314629258517,,
84,stage2,1,7.551842212677002,0.3457276260937396,0.00016653306613226455,,
