step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.794124603271484,2.584554881094934,0.0001,,
2,stage1,1,9.688791275024414,2.542251605164821,0.00010080160320641282,,
3,stage1,1,9.592915534973145,2.410183372783425,0.00010160320641282566,,
4,stage1,1,9.500582695007324,2.3345001245557313,0.00010240480961923848,,
5,stage1,1,9.409233093261719,2.2266238381393375,0.00010320641282565131,,
6,stage1,1,9.326237678527832,2.0981011662309785,0.00010400801603206413,,
7,stage1,1,9.259135246276855,1.9744262639743806,0.00010480961923847696,,
8,stage1,1,9.196709632873535,1.8489063357045994,0.00010561122244488978,,
9,stage1,1,9.132499694824219,1.7957399090281618,0.00010641282565130261,,
10,stage1,1,9.081008911132812,1.7102354653866036,0.00010721442885771543,,
11,stage1,1,9.028853416442871,1.6716634527970193,0.00010801603206412827,,
12,stage1,1,8.983762741088867,1.6346272905293802,0.00010881763527054109,,
13,stage1,1,9.61008358001709,3.3647863837272975,0.00010961923847695392,,
14,stage1,1,8.910494804382324,1.5958219766021045,0.00011042084168336674,,
15,stage1,1,8.873468399047852,1.60121209054603,0.00011122244488977957,,
16,stage1,1,8.843717575073242,1.592484564708975,0.00011202404809619239,,
17,stage1,1,8.800057411193848,1.591764520035479,0.00011282565130260521,,
18,stage1,1,8.764756202697754,1.5842704016672762,0.00011362725450901804,,
19,stage1,1,8.726006507873535,1.564248981961639,0.00011442885771543088,,
20,stage1,1,8.692215919494629,1.5340677603935153,0.0001152304609218437,,
21,stage1,1,8.647669792175293,1.532169331433706,0.00011603206412825651,,
22,stage1,1,8.605920791625977,1.530674319872723,0.00011683366733466935,,
23,stage1,1,8.566987991333008,1.5218442480415038,0.00011763527054108217,,
24,stage1,1,8.540383338928223,1.4908541170787668,0.000118436873747495,,
25,stage1,1,8.506678581237793,1.4819213196863197,0.00011923847695390782,,
26,stage1,1,8.472926139831543,1.4731758221107223,0.00012004008016032065,,
27,stage1,1,8.441282272338867,1.4513143162786974,0.00012084168336673347,,
28,stage1,1,8.404014587402344,1.4492405892242082,0.00012164328657314629,,
29,stage1,1,8.366314888000488,1.450143111984205,0.00012244488977955912,,
30,stage1,1,8.344778060913086,1.4051956095518288,0.00012324649298597196,,
31,stage1,1,8.310410499572754,1.3952128095019498,0.00012404809619238476,,
32,stage1,1,8.270074844360352,1.4002628080755575,0.0001248496993987976,,
33,stage1,1,8.235787391662598,1.3791181516245326,0.00012565130260521043,,
34,stage1,1,8.199671745300293,1.377979746429597,0.00012645290581162326,,
35,stage1,1,8.170628547668457,1.3633243543681732,0.00012725450901803607,,
36,stage2,1,8.147764205932617,1.3280846032511846,0.0001280561122244489,,
37,stage2,1,8.10595703125,1.3180844829395975,0.00012885771543086173,,
38,stage2,1,8.073548316955566,1.3137204031397207,0.00012965931863727457,,
39,stage2,1,8.053821563720703,1.2800163824569577,0.00013046092184368737,,
40,stage2,1,8.015473365783691,1.2578136937349413,0.0001312625250501002,,
41,stage2,1,7.984318733215332,1.2523107462230272,0.00013206412825651304,,
42,stage2,1,7.9571733474731445,1.2317919310274752,0.00013286573146292584,,
43,stage2,1,7.930245876312256,1.2010671728499656,0.00013366733466933868,,
