step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.730541229248047,2.3768092912532195,0.0001,,
2,stage1,1,9.691713333129883,2.378319801396692,0.00010080160320641282,,
3,stage1,1,9.617607116699219,2.205392231685501,0.00010160320641282566,,
4,stage1,1,9.532562255859375,2.1310339419573214,0.00010240480961923848,,
5,stage1,1,9.472087860107422,2.159134312440416,0.00010320641282565131,,
6,stage1,1,9.376165390014648,1.9853614483023587,0.00010400801603206413,,
7,stage1,1,9.31248950958252,1.8959282170910203,0.00010480961923847696,,
8,stage1,1,9.262006759643555,1.9232369575282446,0.00010561122244488978,,
9,stage1,1,9.19190788269043,1.7546457386205798,0.00010641282565130261,,
10,stage1,1,9.155814170837402,1.7572638521591597,0.00010721442885771543,,
11,stage1,1,9.108126640319824,1.667011063283506,0.00010801603206412827,,
12,stage1,1,9.054476737976074,1.6324446680146172,0.00010881763527054109,,
13,stage1,1,9.006511688232422,1.592590709845785,0.00010961923847695392,,
14,stage1,1,8.964317321777344,1.555203874037548,0.00011042084168336674,,
15,stage1,1,8.916838645935059,1.5382432360484062,0.00011122244488977957,,
16,stage1,1,8.880099296569824,1.5173665385103152,0.00011202404809619239,,
17,stage1,1,8.852933883666992,1.47079592564299,0.00011282565130260521,,
18,stage1,1,8.812467575073242,1.4603082157473073,0.00011362725450901804,,
19,stage1,1,8.773530960083008,1.5646835161390984,0.00011442885771543088,,
20,stage1,1,8.736271858215332,1.5300275360931166,0.0001152304609218437,,
21,stage1,1,8.716629981994629,1.5939566979792381,0.00011603206412825651,,
22,stage1,1,8.670178413391113,1.6049753369704043,0.00011683366733466935,,
23,stage1,1,8.6198148727417,1.4813326595419811,0.00011763527054108217,,
24,stage1,1,8.589495658874512,1.4492278681166482,0.000118436873747495,,
25,stage1,1,8.534671783447266,1.4907712562734208,0.00011923847695390782,,
26,stage1,1,8.492955207824707,1.5632600748003362,0.00012004008016032065,,
27,stage1,1,8.469573974609375,1.554443972594077,0.00012084168336673347,,
28,stage1,1,8.441914558410645,1.555765653724912,0.00012164328657314629,,
29,stage1,1,8.421736717224121,1.6591491016808548,0.00012244488977955912,,
30,stage1,1,8.39107608795166,2.021934536560398,0.00012324649298597196,,
31,stage1,1,8.36595344543457,2.6367506239290233,0.00012404809619238476,,
32,stage1,1,8.333428382873535,2.561381549128197,0.0001248496993987976,,
33,stage1,1,8.293299674987793,2.3752282688508792,0.00012565130260521043,,
34,stage1,1,8.262677192687988,1.796087893644717,0.00012645290581162326,,
35,stage1,1,8.230184555053711,1.7950262015863931,0.00012725450901803607,,
36,stage2,1,8.19770336151123,1.9188371806698514,0.0001280561122244489,,
37,stage2,1,8.178460121154785,1.9505148839811306,0.00012885771543086173,,
38,stage2,1,8.141143798828125,1.8899436871855493,0.00012965931863727457,,
39,stage2,1,8.122283935546875,1.7973247617312418,0.00013046092184368737,,
40,stage2,1,8.080641746520996,1.7098651315859537,0.0001312625250501002,,
41,stage2,1,8.067668914794922,1.6111963644382676,0.00013206412825651304,,
42,stage2,1,8.045101165771484,1.5573180598779381,0.00013286573146292584,,
43,stage2,1,7.999886512756348,1.4652178605354138,0.00013366733466933868,,
44,stage2,1,7.976673603057861,1.4639053131897288,0.0001344689378757515,,
45,stage2,1,7.952695369720459,1.3993708288998659,0.00013527054108216434,,
46,stage2,1,7.9543070793151855,1.9765842527453747,0.00013607214428857717,,
47,stage2,1,7.923558235168457,1.8722035367657461,0.00013687374749498998,,
48,stage2,1,7.91741943359375,1.7344581291972014,0.0001376753507014028,,
49,stage2,1,7.87506628036499,1.4357466591882109,0.00013847695390781565,,
50,stage2,1,7.850890636444092,1.2680570213386093,0.00013927855711422845,,
51,stage2,1,7.83845853805542,1.1745588999649377,0.00014008016032064128,,
52,stage2,1,7.825272560119629,1.2047150212708386,0.00014088176352705412,,
53,stage2,1,7.779531478881836,1.1263131562891564,0.00014168336673346692,,
54,stage2,1,7.762635707855225,1.0782743676686026,0.00014248496993987976,,
55,stage2,1,7.7522358894348145,1.044638142487374,0.0001432865731462926,,
56,stage2,1,7.719033241271973,1.0047799759588174,0.00014408817635270542,,
57,stage2,1,7.705103397369385,0.941767581634941,0.00014488977955911825,,
58,stage2,1,7.70619535446167,0.9105208675789356,0.00014569138276553106,,
59,stage2,1,7.686688423156738,0.8752885055501773,0.0001464929859719439,,
60,stage2,1,7.6613006591796875,0.8690715524608132,0.00014729458917835673,,
61,stage2,1,7.646021842956543,0.8470146005463908,0.00014809619238476953,,
62,stage2,1,7.628721714019775,0.7631576156021191,0.00014889779559118237,,
63,stage2,1,7.603829860687256,0.7077153402764653,0.0001496993987975952,,
64,stage2,1,7.607202529907227,0.6746559443739938,0.000150501002004008,,
65,stage2,1,7.6242594718933105,0.6189954195562568,0.00015130260521042084,,
66,stage2,1,7.601505756378174,0.543162245102484,0.00015210420841683367,,
67,stage2,1,7.6036505699157715,0.7400405087101364,0.0001529058116232465,,
68,stage2,1,7.588613986968994,0.5200922635513279,0.00015370741482965934,,
69,stage2,1,7.60254430770874,0.41961352150141523,0.00015450901803607214,,
70,stage2,1,7.578400135040283,0.4088100818557127,0.00015531062124248497,,
71,stage2,1,7.573794841766357,0.35773178447635956,0.0001561122244488978,,
72,stage2,1,7.586122035980225,0.39556463003446896,0.00015691382765531064,,
73,stage2,1,7.566797733306885,0.6590002726198585,0.00015771543086172347,,
74,stage2,1,7.561001300811768,0.30136101908559315,0.00015851703406813628,,
75,stage2,1,7.559514045715332,0.3023133369051704,0.0001593186372745491,,
76,stage2,1,7.5872907638549805,0.5470174642324953,0.00016012024048096194,,
77,stage2,1,7.564312934875488,0.5405193945157953,0.00016092184368737475,,
78,stage2,1,7.56296968460083,0.42542914111553276,0.00016172344689378758,,
79,stage2,1,7.547609329223633,0.28513153847030187,0.00016252505010020042,,
80,stage2,1,7.547916412353516,0.2874637938720084,0.00016332665330661322,,
81,stage2,1,7.564248561859131,0.3156734532146704,0.00016412825651302606,,
82,stage2,1,7.543691158294678,0.3766555982353685,0.0001649298597194389,,
83,stage2,1,7.551505088806152,0.43518768982284545,0.0001657314629258517,,
84,stage2,1,7.5618085861206055,0.36888906499543767,0.00016653306613226455,,
85,stage2,1,7.557799816131592,0.3703058322971948,0.00016733466933867736,,
86,stage2,1,7.555695056915283,0.3374476977779262,0.0001681362725450902,,
87,stage2,1,7.550127029418945,0.34853276773436487,0.00016893787575150303,,
88,stage2,1,7.54716682434082,0.27648739758125346,0.00016973947895791583,,
89,stage2,1,8.305891036987305,17.49921023900573,0.00017054108216432866,,
90,stage2,1,7.570266246795654,0.2795125922538542,0.0001713426853707415,,
91,stage2,1,7.580373764038086,0.2813580860048372,0.0001721442885771543,,
92,stage2,1,7.5754523277282715,0.25806873179132317,0.00017294589178356714,,
93,stage2,1,7.564879417419434,0.27784400491283995,0.00017374749498997997,,
94,stage2,1,7.546750545501709,0.2486743096060542,0.00017454909819639277,,
95,stage2,1,7.5392961502075195,0.23195980671062727,0.00017535070140280563,,
96,stage2,1,7.553788185119629,0.22713959526382496,0.00017615230460921844,,
97,stage2,1,7.550097942352295,0.23481791373464692,0.00017695390781563127,,
98,stage2,1,7.564565181732178,0.26011992808850737,0.0001777555110220441,,
