step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.733592987060547,2.544630706291712,0.0001,,
2,stage1,1,9.65427303314209,2.5583148203813355,0.00010080160320641282,,
3,stage1,1,9.565882682800293,2.427795213954226,0.00010160320641282566,,
4,stage1,1,9.45722484588623,2.3286174499872474,0.00010240480961923848,,
5,stage1,1,9.383001327514648,2.1520026418795757,0.00010320641282565131,,
6,stage1,1,9.317322731018066,2.022210099869793,0.00010400801603206413,,
7,stage1,1,9.248006820678711,1.927796554673497,0.00010480961923847696,,
8,stage1,1,9.190218925476074,1.8247362719939726,0.00010561122244488978,,
9,stage1,1,9.122281074523926,1.7750507165956488,0.00010641282565130261,,
10,stage1,1,9.071035385131836,1.713817039269753,0.00010721442885771543,,
11,stage1,1,9.042421340942383,1.6558978561283304,0.00010801603206412827,,
12,stage1,1,8.978541374206543,1.648033616840904,0.00010881763527054109,,
13,stage1,1,8.937750816345215,1.61121067078217,0.00010961923847695392,,
14,stage1,1,8.88863754272461,1.5926959213303777,0.00011042084168336674,,
15,stage1,1,8.851497650146484,1.5764793663743135,0.00011122244488977957,,
16,stage1,1,8.816643714904785,1.553723401825961,0.00011202404809619239,,
17,stage1,1,8.772467613220215,1.542097131301682,0.00011282565130260521,,
18,stage1,1,8.72219467163086,1.5484137253014234,0.00011362725450901804,,
19,stage1,1,8.692459106445312,1.5413688821987663,0.00011442885771543088,,
20,stage1,1,8.648576736450195,1.5354329581012094,0.0001152304609218437,,
21,stage1,1,8.609260559082031,1.5251419753075246,0.00011603206412825651,,
22,stage1,1,8.593123435974121,1.4910619147713806,0.00011683366733466935,,
23,stage1,1,8.544445037841797,1.5074665501457447,0.00011763527054108217,,
24,stage1,1,8.511502265930176,1.478999829635108,0.000118436873747495,,
25,stage1,1,8.473073959350586,1.4713943669859952,0.00011923847695390782,,
26,stage1,1,8.439278602600098,1.4661223448782406,0.00012004008016032065,,
27,stage1,1,8.409801483154297,1.4395017070882832,0.00012084168336673347,,
28,stage1,1,8.392852783203125,1.427402501894627,0.00012164328657314629,,
29,stage1,1,8.336135864257812,1.4126254788402492,0.00012244488977955912,,
30,stage1,1,8.301919937133789,1.402349583299175,0.00012324649298597196,,
31,stage1,1,8.249573707580566,1.4136459426817392,0.00012404809619238476,,
