step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.728644371032715,2.3999571997452955,0.0001,,
2,stage1,1,9.693877220153809,2.4004714182127556,0.00010080160320641282,,
3,stage1,1,9.611557960510254,2.2344999896973072,0.00010160320641282566,,
4,stage1,1,9.531415939331055,2.165792515822642,0.00010240480961923848,,
5,stage1,1,9.459816932678223,2.1164538589542627,0.00010320641282565131,,
6,stage1,1,9.371726036071777,2.0193623272531194,0.00010400801603206413,,
7,stage1,1,9.316588401794434,1.953725985218756,0.00010480961923847696,,
8,stage1,1,9.25619125366211,1.8605795583399152,0.00010561122244488978,,
9,stage1,1,9.19493579864502,1.7904651311524533,0.00010641282565130261,,
10,stage1,1,9.173298835754395,1.7735158712993675,0.00010721442885771543,,
11,stage1,1,9.116687774658203,1.7005152877411913,0.00010801603206412827,,
12,stage1,1,9.067221641540527,1.649641311857582,0.00010881763527054109,,
13,stage1,1,9.015052795410156,1.6276217457889701,0.00010961923847695392,,
14,stage1,1,9.0393705368042,1.7272243762252335,0.00011042084168336674,,
15,stage1,1,8.924759864807129,1.554494255186441,0.00011122244488977957,,
16,stage1,1,8.89781379699707,1.591227084260774,0.00011202404809619239,,
17,stage1,1,8.858865737915039,1.5982895808025985,0.00011282565130260521,,
18,stage1,1,8.813629150390625,1.6784766301440717,0.00011362725450901804,,
19,stage1,1,8.771719932556152,1.7742484684379718,0.00011442885771543088,,
20,stage1,1,8.729538917541504,1.6042173529602493,0.0001152304609218437,,
21,stage1,1,8.693607330322266,1.6465443961526756,0.00011603206412825651,,
22,stage1,1,8.664252281188965,1.718851492820007,0.00011683366733466935,,
23,stage1,1,8.630297660827637,1.517073286503304,0.00011763527054108217,,
24,stage1,1,8.58955192565918,1.8372426902313703,0.000118436873747495,,
25,stage1,1,8.542043685913086,1.8454865219239598,0.00011923847695390782,,
26,stage1,1,8.503931999206543,1.8386556585876201,0.00012004008016032065,,
27,stage1,1,8.474409103393555,1.8017918433691342,0.00012084168336673347,,
28,stage1,1,8.436291694641113,1.7724866731296973,0.00012164328657314629,,
29,stage1,1,8.404613494873047,1.693440812818743,0.00012244488977955912,,
30,stage1,1,8.37326717376709,1.6980652003907997,0.00012324649298597196,,
31,stage1,1,8.340005874633789,1.6729090482286268,0.00012404809619238476,,
32,stage1,1,8.318953514099121,1.6761021401854896,0.0001248496993987976,,
33,stage1,1,8.285924911499023,1.6757828145812692,0.00012565130260521043,,
34,stage1,1,8.252823829650879,1.6616373116422016,0.00012645290581162326,,
35,stage1,1,8.265754699707031,1.4712727016977338,0.00012725450901803607,,
36,stage1,1,8.203733444213867,1.3297203954653254,0.0001280561122244489,,
37,stage1,1,8.16538143157959,1.691980934788408,0.00012885771543086173,,
38,stage1,1,8.12821102142334,1.8665547034268115,0.00012965931863727457,,
39,stage1,1,8.09575080871582,1.8879659149195729,0.00013046092184368737,,
40,stage1,1,8.056559562683105,1.6196383873313613,0.0001312625250501002,,
41,stage1,1,8.046150207519531,1.5205797733882347,0.00013206412825651304,,
42,stage1,1,8.024763107299805,1.806104525182457,0.00013286573146292584,,
43,stage1,1,8.006429672241211,2.248398107855582,0.00013366733466933868,,
44,stage1,1,7.9647746086120605,1.5120265805861215,0.0001344689378757515,,
45,stage1,1,7.9370012283325195,1.4687353681294832,0.00013527054108216434,,
46,stage1,1,7.953538417816162,2.582934709212276,0.00013607214428857717,,
47,stage1,1,7.908129692077637,2.1255099316907757,0.00013687374749498998,,
48,stage1,1,7.890203952789307,1.4456262679789549,0.0001376753507014028,,
49,stage1,1,7.860649585723877,1.879844983153895,0.00013847695390781565,,
50,stage1,1,7.839832782745361,1.9430557162820847,0.00013927855711422845,,
51,stage1,1,7.82796573638916,1.8512280201964246,0.00014008016032064128,,
52,stage1,1,7.8241400718688965,1.8520456573937252,0.00014088176352705412,,
53,stage1,1,7.782670974731445,1.994937752083969,0.00014168336673346692,,
54,stage1,1,7.760730266571045,1.5912356255760027,0.00014248496993987976,,
55,stage1,1,7.74739933013916,1.4877126740818605,0.0001432865731462926,,
56,stage1,1,7.731208324432373,1.3783396292625387,0.00014408817635270542,,
57,stage1,1,7.7170844078063965,1.2074232275541563,0.00014488977955911825,,
58,stage1,1,7.7137579917907715,1.0716923124491335,0.00014569138276553106,,
59,stage1,1,7.69190788269043,0.9909675311993192,0.0001464929859719439,,
60,stage1,1,7.67032527923584,0.9139704945041374,0.00014729458917835673,,
61,stage2,1,7.657345771789551,0.848834870942137,0.00014809619238476953,,
62,stage2,1,7.643049240112305,0.8227150909657345,0.00014889779559118237,,
63,stage2,1,7.6249470710754395,0.816211060287141,0.0001496993987975952,,
64,stage2,1,7.6284589767456055,0.7594950650304525,0.000150501002004008,,
65,stage2,1,7.626245498657227,0.7063158219198603,0.00015130260521042084,,
66,stage2,1,7.6142096519470215,0.6788811008354795,0.00015210420841683367,,
67,stage2,1,7.606161117553711,0.6510454183301987,0.0001529058116232465,,
68,stage2,1,7.597596168518066,0.5533816022341608,0.00015370741482965934,,
69,stage2,1,7.615057468414307,0.47181860796240327,0.00015450901803607214,,
70,stage2,1,7.573222637176514,0.4661436828666602,0.00015531062124248497,,
