step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.781220436096191,2.569539073886895,0.0001,,
2,stage1,1,9.696272850036621,2.469508738083838,0.00010080160320641282,,
3,stage1,1,9.622977256774902,2.460373786461864,0.00010160320641282566,,
4,stage1,1,9.532527923583984,2.419264512701274,0.00010240480961923848,,
5,stage1,1,9.452752113342285,2.311911018670615,0.00010320641282565131,,
6,stage1,1,9.368024826049805,2.2237745846663763,0.00010400801603206413,,
7,stage1,1,9.291808128356934,2.075487709468804,0.00010480961923847696,,
8,stage1,1,9.226216316223145,1.9729897170328154,0.00010561122244488978,,
9,stage1,1,9.175122261047363,1.878588524579637,0.00010641282565130261,,
10,stage1,1,9.121204376220703,1.8480372262014757,0.00010721442885771543,,
11,stage1,1,9.056445121765137,1.7359558612845276,0.00010801603206412827,,
12,stage1,1,9.0079927444458,1.6886878799152631,0.00010881763527054109,,
13,stage1,1,8.9634428024292,1.6402029792909703,0.00010961923847695392,,
14,stage1,1,8.925043106079102,1.5947380993252689,0.00011042084168336674,,
15,stage1,1,8.884773254394531,1.577620864278555,0.00011122244488977957,,
16,stage1,1,8.829229354858398,1.5875276474145872,0.00011202404809619239,,
17,stage2,1,8.798922538757324,1.545108228199736,0.00011282565130260521,,
18,stage2,1,8.753116607666016,1.5462659911561616,0.00011362725450901804,,
19,stage2,1,8.716729164123535,1.5383530104159597,0.00011442885771543088,,
20,stage2,1,8.67715072631836,1.5314383365626236,0.0001152304609218437,,
21,stage2,1,8.643424987792969,1.5213799372085741,0.00011603206412825651,,
22,stage2,1,8.606758117675781,1.5000827393009415,0.00011683366733466935,,
23,stage2,1,8.574569702148438,1.486679908005397,0.00011763527054108217,,
24,stage2,1,8.543373107910156,1.4595878429959146,0.000118436873747495,,
25,stage2,1,8.495006561279297,1.479361803690341,0.00011923847695390782,,
26,stage2,1,8.454931259155273,1.477461581426795,0.00012004008016032065,,
27,stage2,1,8.420184135437012,1.45133984407658,0.00012084168336673347,,
28,stage2,1,8.384171485900879,1.433398849304593,0.00012164328657314629,,
29,stage2,1,8.350178718566895,1.436239399295819,0.00012244488977955912,,
30,stage2,1,8.310689926147461,1.4301494783792374,0.00012324649298597196,,
31,stage2,1,8.284862518310547,1.3982574451372412,0.00012404809619238476,,
32,stage2,1,8.242066383361816,1.412274611609124,0.0001248496993987976,,
33,stage2,1,8.217529296875,1.3807706911606827,0.00012565130260521043,,
34,stage2,1,8.188606262207031,1.3589023917274827,0.00012645290581162326,,
35,stage2,1,8.153214454650879,1.3603083617310279,0.00012725450901803607,,
36,stage2,1,8.117707252502441,1.3416277429267855,0.0001280561122244489,,
37,stage2,1,8.092080116271973,1.3119066109953694,0.00012885771543086173,,
38,stage2,1,8.068373680114746,1.2802153279050033,0.00012965931863727457,,
39,stage2,1,8.04263973236084,1.253621050962866,0.00013046092184368737,,
40,stage2,1,8.006608009338379,1.2383231549286957,0.0001312625250501002,,
41,stage2,1,7.967660427093506,1.2383969998771063,0.00013206412825651304,,
42,stage2,1,7.940861225128174,1.2264550663976994,0.00013286573146292584,,
