step,stage,document_span,train_loss,grad_norm,lr,val_loss,val_ppl
1,stage1,1,9.779523849487305,2.5767368907929185,0.0001,,
2,stage1,1,9.693338394165039,2.469741162810012,0.00010080160320641282,,
3,stage1,1,9.621289253234863,2.461811011333713,0.00010160320641282566,,
4,stage1,1,9.528838157653809,2.399109894276274,0.00010240480961923848,,
5,stage1,1,9.447088241577148,2.3088995629833384,0.00010320641282565131,,
6,stage1,1,9.35776424407959,2.1795501527788157,0.00010400801603206413,,
7,stage1,1,9.296091079711914,2.0294395023569676,0.00010480961923847696,,
8,stage1,1,9.233153343200684,1.9426930877348343,0.00010561122244488978,,
9,stage1,1,9.174830436706543,1.8780191949320564,0.00010641282565130261,,
10,stage1,1,9.115148544311523,1.813571602625072,0.00010721442885771543,,
11,stage1,1,9.067097663879395,1.7349914861479783,0.00010801603206412827,,
12,stage1,1,9.007092475891113,1.7068677586039944,0.00010881763527054109,,
13,stage1,1,8.965020179748535,1.6410836385068186,0.00010961923847695392,,
14,stage1,1,8.918444633483887,1.6033964611251579,0.00011042084168336674,,
15,stage1,1,8.87393856048584,1.5807658644046976,0.00011122244488977957,,
16,stage1,1,8.81469440460205,1.5853257382818258,0.00011202404809619239,,
17,stage2,1,8.799734115600586,1.5442366310636286,0.00011282565130260521,,
18,stage2,1,8.77022647857666,1.5294939605872904,0.00011362725450901804,,
19,stage2,1,8.72053050994873,1.532961743935306,0.00011442885771543088,,
20,stage2,1,8.694372177124023,1.5009329959712923,0.0001152304609218437,,
21,stage2,1,8.655174255371094,1.5164084570060523,0.00011603206412825651,,
22,stage2,1,8.61698055267334,1.5371742897525236,0.00011683366733466935,,
23,stage2,1,8.56485652923584,1.50951351635768,0.00011763527054108217,,
24,stage2,1,8.541572570800781,1.4754893230127484,0.000118436873747495,,
25,stage2,1,8.49377727508545,1.4865356511992394,0.00011923847695390782,,
26,stage2,1,8.45755386352539,1.4782343686746666,0.00012004008016032065,,
27,stage2,1,8.408238410949707,1.4647048362094532,0.00012084168336673347,,
28,stage2,1,8.382574081420898,1.4465753839258784,0.00012164328657314629,,
29,stage2,1,8.358426094055176,1.4309777951822922,0.00012244488977955912,,
30,stage2,1,8.309821128845215,1.4328423534327488,0.00012324649298597196,,
31,stage2,1,8.305688858032227,1.472606466934375,0.00012404809619238476,,
32,stage2,1,8.277433395385742,1.5014785296117192,0.0001248496993987976,,
33,stage2,1,8.213581085205078,1.3930424624135918,0.00012565130260521043,,
34,stage2,1,8.19015121459961,1.380411917701192,0.00012645290581162326,,
35,stage2,1,8.175134658813477,1.3683803807709247,0.00012725450901803607,,
36,stage2,1,8.13370132446289,1.3701434769068308,0.0001280561122244489,,
37,stage2,1,8.107199668884277,1.3090957275830166,0.00012885771543086173,,
38,stage2,1,8.088210105895996,1.27071637465672,0.00012965931863727457,,
39,stage2,1,8.056425094604492,1.2529082394832287,0.00013046092184368737,,
40,stage2,1,8.011311531066895,1.2484977692676205,0.0001312625250501002,,
41,stage2,1,7.977320194244385,1.2352221520625541,0.00013206412825651304,,
